UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD13,NEG_M13,FORCIB13,NONFOR13,ROBBE13,AGG_A13,BURGLA13,VEHIC13,ARSON13,MURD14,NEG_M14,RAPE14,FONDL14,INCES14,STATR14,ROBBE14,AGG_A14,BURGLA14,VEHIC14,ARSON14,MURD15,NEG_M15,RAPE15,FONDL15,INCES15,STATR15,ROBBE15,AGG_A15,BURGLA15,VEHIC15,ARSON15,FILTER13,FILTER14,FILTER15
147916002,Parkland College,North Mattis,1307-1319 N Mattis,Champaign,IL,61821,4,"Public, 2-year",3872,4275,8147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
147916003,Parkland College,Institute of Aviation,1 Airport Rd,Savoy,IL,61874,4,"Public, 2-year",3872,4275,8147,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
148007001,Prairie State College,Main Campus,202 South Halsted Street,CHICAGO HEIGHTS,IL,604118226,4,"Public, 2-year",1924,2775,4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148098001,Professional's Choice Hair Design Academy,Professional's Choice Hair Design Academy,2719 W JEFFERSON ST,JOLIET,IL,60435,9,"Private for-profit, less-than 2-year",1,55,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148131001,Quincy University,Main Campus,1800 COLLEGE AVE,QUINCY,IL,623012699,2,"Private nonprofit, 4-year or above",569,724,1293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
148140001,Vatterott College-Quincy,Vatterott College-Quincy,3609 North Marx Drive,Quincy,IL,62305,6,"Private for-profit, 2-year",90,41,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148177001,The Illinois Institute of Art-Chicago,The Illinois Institute of Art - Chicago,350 N ORLEANS ST STE 136-L,CHICAGO,IL,606541593,3,"Private for-profit, 4-year or above",606,725,1331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148177002,The Illinois Institute of Art-Chicago,Tinley Park,18670 Graphic Drive,Tinley Park,IL,60477,3,"Private for-profit, 4-year or above",606,725,1331,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148256001,Rend Lake College,Rend Lake College,468 N KEN GRAY PKY,INA,IL,628469740,4,"Public, 2-year",960,1343,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148292001,Richland Community College,Main Campus,One College Park,Decatur,IL,625218512,4,"Public, 2-year",1256,2112,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148335001,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS - MAIN CAMPUS,401 S STATE STREET,CHICAGO,IL,60605,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
148335002,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS - DUPAGE CAMPUS,905 MERIDIAN LAKE DRIVE,AURORA,IL,60504,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148335003,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS - LAKE CO. CAMPUS,1507 WAUKEGAN ROAD,WAUKEGAN,IL,60085,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148335004,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS - BENSENVILLE CAMPUS,1000 TOWER LANE,BENSENVILLE,IL,60106,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148335005,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS - ORLAND PARK CAMPUS,82 ORLAND SQUARE,ORLAND PARK,IL,60462,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148335006,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS - PEORIA CAMPUS,211 FULTON STREET,PEORIA,IL,61602,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148335007,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS - SPRINGFIELD CAMPUS,3101 MONTVALE DRIVE,SPRINGFIELD,IL,62704,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148335008,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS-SCHAUMBURG CAMPUS,1000 E Woodfield Road,Schaumburg,IL,60173,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148335009,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS - ELGIN CAMPUS,1707 RANDALL ROAD SUITE 170,ELGIN,IL,60123,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148335010,Robert Morris University Illinois,ROBERT MORRIS UNIVERSITY ILLINOIS-ARLINGTON HEIGHTS CAMPUS,2123 S GOEBBERT ROAD,ARLINGTON HEIGHTS,IL,60005,2,"Private nonprofit, 4-year or above",1498,1558,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148380001,Rock Valley College,Main Campus,3301 N MULFORD RD,ROCKFORD,IL,611145699,4,"Public, 2-year",3352,4299,7651,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1
148380002,Rock Valley College,Bell School Road Center,3350 Bell School Road Center,Rockford,IL,61114,4,"Public, 2-year",3352,4299,7651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148380004,Rock Valley College,Aviation Career Education Center (ACEC),6045 Cessna Drive,Rockford,IL,61109,4,"Public, 2-year",3352,4299,7651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148380005,Rock Valley College,Samuelson Road Center,4151 Samuelson Road,Rockford,IL,61109,4,"Public, 2-year",3352,4299,7651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
148380007,Rock Valley College,The Essex Building Truck Driver Training Center,2816 N. Main Street,Rockford,IL,61103,4,"Public, 2-year",3352,4299,7651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148380008,Rock Valley College,EIGERlab,605 Fulton Avenue,Rockford,IL,61103,4,"Public, 2-year",3352,4299,7651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148380009,Rock Valley College,Work Force Connections,303 North Main Street,Rockford,IL,61101,4,"Public, 2-year",3352,4299,7651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148380010,Rock Valley College,Learning and Opportunity Center,308 West State Street,Rockford,IL,61101,4,"Public, 2-year",3352,4299,7651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148399001,Madison Media Institute-Rockford Career College,Rockford Career College,1130 South Alpine Road,ROCKFORD,IL,61108,6,"Private for-profit, 2-year",65,448,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148405001,Rockford University,Main Campus,5050 E STATE ST,ROCKFORD,IL,611082393,2,"Private nonprofit, 4-year or above",531,743,1274,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,4,1,0,0,0,0,4,0,0,0,0,3,0,0,0,1,1,1
148487001,Roosevelt University,Chicago Campus,430 S MICHIGAN AVE,CHICAGO,IL,606051394,2,"Private nonprofit, 4-year or above",1827,3525,5352,0,0,2,0,1,3,7,0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,2,1,0,0,0,2,3,0,1,1,1,1
148487002,Roosevelt University,Schaumburg Campus,1400 North Roosevelt Boulevard,Schaumburg,IL,60173,2,"Private nonprofit, 4-year or above",1827,3525,5352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148496001,Dominican University,Main Campus,7900 W Division St.,River Forest,IL,60305,2,"Private nonprofit, 4-year or above",1081,2615,3696,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
148496002,Dominican University,Priory Campus,7200 w. Division,River Forest,IL,60305,2,"Private nonprofit, 4-year or above",1081,2615,3696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
148511001,Rush University,Main Campus,600 S. Paulina Ave,CHICAGO,IL,606123833,2,"Private nonprofit, 4-year or above",631,1884,2515,0,0,1,0,0,14,0,4,0,0,0,0,1,0,0,0,12,0,6,0,0,0,0,0,0,0,1,11,0,7,0,1,1,1
148575001,Saint Francis Medical Center College of Nursing,Saint Francis Medical Center College of Nursing,511 NE GREENLEAF ST,PEORIA,IL,616033783,2,"Private nonprofit, 4-year or above",71,607,678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148584001,University of St Francis,Main Campus,500 N WILCOX ST,JOLIET,IL,604356188,2,"Private nonprofit, 4-year or above",998,2959,3957,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,1
148593001,St. John's College-Department of Nursing,Main Campus,729 E. Carpenter St.,SPRINGFIELD,IL,62702,2,"Private nonprofit, 4-year or above",19,102,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148627001,Saint Xavier University,Chicago Campus,3700 W 103rd Street,Chicago,IL,606553110,2,"Private nonprofit, 4-year or above",1253,2696,3949,0,0,0,1,1,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
148627002,Saint Xavier University,Orland Park Campus,18230 Orland Parkway,Orland Park,IL,60467,2,"Private nonprofit, 4-year or above",1253,2696,3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148654001,University of Illinois at Springfield,University of Illinois at Springfield,One University Plaza,Springfield,IL,627949243,1,"Public, 4-year or above",2803,2599,5402,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5,8,0,0,0,0,1,0,0,0,0,3,1,1,0,1,1,1
148654002,University of Illinois at Springfield,UIS Peoria Center,115 S.W. Adams St.,Peoria,IL,61635,1,"Public, 4-year or above",2803,2599,5402,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
148672001,Sauk Valley Community College,Sauk Valley Community College,173 ILLINOIS RT 2,DIXON,IL,61021,4,"Public, 2-year",748,1188,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148821001,Shawnee Community College,Main Campus,8364 SHAWNEE COLLEGE RD,ULLIN,IL,62992,4,"Public, 2-year",715,1104,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148849001,Shimer College,Chicago,3424 S. State Street,Chicago,IL,606163893,2,"Private nonprofit, 4-year or above",36,43,79,0,0,1,0,10,0,12,1,0,0,0,1,2,0,0,4,0,2,2,0,0,0,2,1,0,0,1,0,1,2,0,1,1,1
148876001,Saint Augustine College,Main Campus,1333-45 W ARGYLE,CHICAGO,IL,606403501,2,"Private nonprofit, 4-year or above",313,1170,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148876002,Saint Augustine College,South Satellite,2610 W. 25th Place,Chicago,IL,60608,2,"Private nonprofit, 4-year or above",313,1170,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148876003,Saint Augustine College,West Town Satellite,3255 W. Armitage,Chicago,IL,60647,2,"Private nonprofit, 4-year or above",313,1170,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148876004,Saint Augustine College,Southeast Location,11000 S. Ewing Avenue,Chicago,IL,60617,2,"Private nonprofit, 4-year or above",313,1170,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148876005,Saint Augustine College,Aurora Campus,841 N. Lake St.,Aurora,IL,60506,2,"Private nonprofit, 4-year or above",313,1170,1483,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148885001,University of Saint Mary of the Lake,Main Campus,1000 E. Maple Avenue,Mundelein,IL,600601174,2,"Private nonprofit, 4-year or above",261,14,275,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148937001,Southeastern Illinois College,Main Campus,3575 College Road,Harrisburg,IL,62946,4,"Public, 2-year",848,1186,2034,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148955001,National Latino Education Institute,Main Campus,2011 W PERSHING RD,CHICAGO,IL,606092205,8,"Private nonprofit, less-than 2-year",4,74,78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148982001,Spertus College,Main Campus,610 S MICHIGAN AVE,CHICAGO,IL,60605,2,"Private nonprofit, 4-year or above",72,106,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148991001,Spoon River College,Main Campus - Canton,23235 N CO 22,CANTON,IL,615209801,4,"Public, 2-year",683,982,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148991002,Spoon River College,Macomb Campus,208 S Johnson,Macomb,IL,614552137,4,"Public, 2-year",683,982,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148991003,Spoon River College,Havana Center,324 E Randolph,Havana,IL,626441456,4,"Public, 2-year",683,982,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
148991004,Spoon River College,Rushville Center,706 Maple Ave,Rushville,IL,626811435,4,"Public, 2-year",683,982,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149028001,Saint Anthony College of Nursing,Main Campus,5658 E STATE ST,ROCKFORD,IL,611082468,2,"Private nonprofit, 4-year or above",32,290,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
149204001,Educators of Beauty College of Cosmetology-Sterling,Main Campus,211 E THIRD ST,STERLING,IL,61081,9,"Private for-profit, less-than 2-year",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149222001,Southern Illinois University-Carbondale,Southern Illinois University Carbondale,Anthony Hall Room 116,Carbondale,IL,629014512,1,"Public, 4-year or above",9214,8078,17292,0,0,6,0,1,8,24,1,3,0,0,13,2,0,0,1,7,37,0,0,0,0,13,7,0,0,0,4,37,0,0,1,1,1
149222002,Southern Illinois University-Carbondale,Southern Illinois University School of Medicine,801 N. Rutledge,Springfield,IL,62702,1,"Public, 4-year or above",9214,8078,17292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149231001,Southern Illinois University-Edwardsville,Edwardsville Campus,IL State Rte 157,EDWARDSVILLE,IL,620261001,1,"Public, 4-year or above",6500,7765,14265,0,0,4,1,4,5,9,1,0,0,0,1,0,0,1,2,2,6,2,0,0,0,4,5,0,0,1,8,6,0,0,1,1,1
149231002,Southern Illinois University-Edwardsville,Alton School of Dental Medicine,2800 College Ave-Box 1111,Alton,IL,62002,1,"Public, 4-year or above",6500,7765,14265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
149231004,Southern Illinois University-Edwardsville,SIUE School of Nursing Program at Carbondale,600 Agricultural Drive,Carbondale,IL,62901,1,"Public, 4-year or above",6500,7765,14265,0,0,1,0,0,1,4,0,0,0,0,2,0,0,0,0,4,8,0,0,0,0,3,2,0,0,0,1,7,0,0,1,1,1
149310001,Taylor Business Institute,Main Campus,318 WEST ADAMS STREET STE 500,CHICAGO,IL,60606,6,"Private for-profit, 2-year",233,129,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149329001,Telshe Yeshiva-Chicago,Main Campus,3535 WEST FOSTER,CHICAGO,IL,60625,2,"Private nonprofit, 4-year or above",82,0,82,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149365001,South Suburban College,Main Campus,15800 S STATE ST,SOUTH HOLLAND,IL,604731200,4,"Public, 2-year",1348,2857,4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,1,1
149365002,South Suburban College,Oak Forest Center,16333 S. Kilbourn Ave.,Oak Forest,IL,60452,4,"Public, 2-year",1348,2857,4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149499001,Tri-County Beauty Academy,Tri-County Beauty Academy,219 N STATE ST,LITCHFIELD,IL,62056,9,"Private for-profit, less-than 2-year",0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149505001,Trinity Christian College,Trinity Christian College,6601 W COLLEGE DR,PALOS HEIGHTS,IL,604630929,2,"Private nonprofit, 4-year or above",413,907,1320,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1
149505002,Trinity Christian College,Chicago Semester,11 E. Adams   Suite #1200,Chicago,IL,60603,2,"Private nonprofit, 4-year or above",413,907,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149505003,Trinity Christian College,Semester in Spain,Paeso De Christina 3,Seville,,41040,2,"Private nonprofit, 4-year or above",413,907,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149514001,Trinity International University-Illinois,Deerfield Campus,2065 HALF DAY RD,DEERFIELD,IL,600151283,2,"Private nonprofit, 4-year or above",1403,834,2237,0,0,1,0,0,0,6,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,8,0,0,1,1,1
149514004,Trinity International University-Illinois,South Chicago Regional Center,14240 Dante,Dolton,IL,60419,2,"Private nonprofit, 4-year or above",1403,834,2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149532001,Triton College,Main Campus,2000 5th Ave.,River Grove,IL,60171,4,"Public, 2-year",5195,6489,11684,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1
149550001,University of Spa & Cosmetology Arts,Main Campus,2913 West White Oaks Dr.,Springfield,IL,62704,9,"Private for-profit, less-than 2-year",20,162,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149639001,VanderCook College of Music,Main Campus,3140 South Federal Street,Chicago,IL,606163731,2,"Private nonprofit, 4-year or above",110,86,196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149727001,Waubonsee Community College,Sugar Grove Campus,RT 47 AT WAUBONSEE DRIVE,SUGAR GROVE,IL,605549454,4,"Public, 2-year",4752,5759,10511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149763001,Resurrection University,Main Campus,1431 North Claremont,Chicago,IL,60622,2,"Private nonprofit, 4-year or above",91,403,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
149772001,Western Illinois University,Macomb Campus,1 UNIVERSITY CIRCLE,MACOMB,IL,61455,1,"Public, 4-year or above",5338,5756,11094,0,0,3,0,0,4,56,3,4,0,0,6,2,0,0,1,6,3,2,2,0,0,6,2,0,0,0,4,9,0,3,1,1,1
149772002,Western Illinois University,Moline Campus,3300 River Drive,Moline,IL,612655830,1,"Public, 4-year or above",5338,5756,11094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149781001,Wheaton College,Main Campus,501 E COLLEGE AVE,WHEATON,IL,601875593,2,"Private nonprofit, 4-year or above",1362,1567,2929,0,0,2,0,0,0,2,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,1,0,0,1,1,1
149842001,William Rainey Harper College,Palatine Campus,1200 W ALGONQUIN RD,PALATINE,IL,600677398,4,"Public, 2-year",6635,7897,14532,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149842002,William Rainey Harper College,Harper College - Learning and Career Center,1375 S. Wolf Road,Prospect Heights,IL,60070,4,"Public, 2-year",6635,7897,14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
149842003,William Rainey Harper College,Harper College - Harper Professional Center,650 E. Higgins Road,Schaumburg,IL,60173,4,"Public, 2-year",6635,7897,14532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
150048001,Ancilla College,Main Campus,"9601 S. Union Road, PO Box 1",DONALDSON,IN,465130001,5,"Private nonprofit, 2-year",225,279,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
150066001,Anderson University,Main Campus,1100 E 5TH ST,ANDERSON,IN,460123495,2,"Private nonprofit, 4-year or above",970,1355,2325,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,6,0,0,1,1,1
150075001,Apex Academy of Hair Design Inc,APEX ACADEMY OF HAIR DESIGN,333 JACKSON ST,ANDERSON,IN,460161158,9,"Private for-profit, less-than 2-year",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
150136001,Ball State University,Main Campus,2000 UNIVERSITY AVE,MUNCIE,IN,47306,1,"Public, 4-year or above",8096,13100,21196,0,0,17,0,2,3,13,2,0,0,0,14,5,0,0,0,2,10,0,0,0,0,18,6,0,0,2,0,6,2,1,1,1,1
150136002,Ball State University,Indianapolis Center,50 South Meridian St,Indianapolis,IN,46304,1,"Public, 4-year or above",8096,13100,21196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
150145001,Bethel College-Indiana,Main Campus,1001 Bethel Circle,MISHAWAKA,IN,46545,2,"Private nonprofit, 4-year or above",630,1089,1719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1
150163001,Butler University,Butler University,4600 SUNSET AVE,INDIANAPOLIS,IN,46208,2,"Private nonprofit, 4-year or above",1950,2847,4797,0,0,3,0,0,0,4,1,0,0,0,3,1,0,0,0,0,13,2,0,0,0,3,1,0,0,0,1,21,1,0,1,1,1
150172001,Calumet College of Saint Joseph,Main Campus,2400 New York Ave.,Whiting,IN,463942146,2,"Private nonprofit, 4-year or above",617,483,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
150215001,Christian Theological Seminary,Main Campus,1000 W 42ND ST,INDIANAPOLIS,IN,462083301,2,"Private nonprofit, 4-year or above",62,90,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
150251001,College of Court Reporting Inc,Main Campus,111 W 10TH ST STE 111,HOBART,IN,46342,6,"Private for-profit, 2-year",9,220,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
