UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD14,NEG_M14,RAPE14,FONDL14,INCES14,STATR14,ROBBE14,AGG_A14,BURGLA14,VEHIC14,ARSON14,MURD15,NEG_M15,RAPE15,FONDL15,INCES15,STATR15,ROBBE15,AGG_A15,BURGLA15,VEHIC15,ARSON15,MURD16,NEG_M16,RAPE16,FONDL16,INCES16,STATR16,ROBBE16,AGG_A16,BURGLA16,VEHIC16,ARSON16,FILTER14,FILTER15,FILTER16
228547005,Tarrant County College District,Southeast Campus,2100 Southeast Parkway,Arlington,TX,760182907,4,"Public, 2-year",21766,29584,51350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
228547006,Tarrant County College District,Tarrant County College Opportunity Center,5901 Fitzhugh,Fort Worth,TX,76119,4,"Public, 2-year",21766,29584,51350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228547007,Tarrant County College District,Trinity River Campus,300 Trinity Campus Circle,Fort Worth,TX,761021901,4,"Public, 2-year",21766,29584,51350,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,1,1
228547009,Tarrant County College District,Erma C. Johnson Hadley-CEATL,2301 Horizon Drive,Fort Worth,TX,76177,4,"Public, 2-year",21766,29584,51350,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
228608001,Temple College,Temple College Campus,2600 S 1ST ST,TEMPLE,TX,765047435,4,"Public, 2-year",1724,3222,4946,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1,1
228635001,University of Texas Southwestern Medical Center,Main Campus,5323 HARRY HINES BLVD,DALLAS,TX,753909029,1,"Public, 4-year or above",1154,1162,2316,0,0,0,5,0,0,1,6,4,10,0,0,0,1,1,0,0,1,8,12,11,0,0,0,2,4,0,0,2,1,5,7,0,1,1,1
228644001,The University of Texas Health Science Center at San Antonio,Long Campus,7703 FLOYD CURL DR,SAN ANTONIO,TX,782293900,1,"Public, 4-year or above",1297,1953,3250,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1,1,1
228644002,The University of Texas Health Science Center at San Antonio,Greehey Campus,8403 Floyd Curl Dr,San Antonio,TX,78229,1,"Public, 4-year or above",1297,1953,3250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1
228644003,The University of Texas Health Science Center at San Antonio,Texas Research Park,15355 Lambda Drive,San Antonio,TX,78229,1,"Public, 4-year or above",1297,1953,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228644005,The University of Texas Health Science Center at San Antonio,Laredo,1937 Bustamante Street,Laredo,TX,78041,1,"Public, 4-year or above",1297,1953,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228653001,The University of Texas Medical Branch,The University of Texas Medical Branch at Galveston,301 UNIVERSITY BLVD.,GALVESTON,TX,77555,1,"Public, 4-year or above",1033,2244,3277,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,1,4,0,0,0,1,0,0,0,1,1,1
228699001,Texarkana College,Main Campus,2500 N ROBISON RD,TEXARKANA,TX,75599,4,"Public, 2-year",1671,2625,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228705001,Texas A & M University-Kingsville,Texas A&M University Kingsville,700 UNIVERSITY BLVD,KINGSVILLE,TX,78363,1,"Public, 4-year or above",5082,4196,9278,0,0,3,6,0,0,0,0,30,0,4,0,0,3,3,0,0,0,1,39,0,0,0,0,4,1,0,0,1,2,46,1,0,1,1,1
228705002,Texas A & M University-Kingsville,Texas A&M University Kingsville - Citrus Center Weslaco,312 N. International Boulevard,Weslaco,TX,78599,1,"Public, 4-year or above",5082,4196,9278,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
228705003,Texas A & M University-Kingsville,TSTC Harlingen Campus,2424 Boxwood,Harlingen,TX,78550,1,"Public, 4-year or above",5082,4196,9278,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
228705004,Texas A & M University-Kingsville,South Texas College Mid Valley Campus,"400 N. Border Avenue, Library E121",Weslaco,TX,78596,1,"Public, 4-year or above",5082,4196,9278,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
228723001,Texas A & M University-College Station,Texas A&M University,Main Campus,COLLEGE STATION,TX,77843,1,"Public, 4-year or above",34333,31299,65632,0,0,6,2,0,0,0,8,6,6,1,0,0,13,6,0,0,1,2,19,12,1,0,0,30,10,0,0,3,11,11,16,3,1,1,1
228723002,Texas A & M University-College Station,Texas A&M University at Qatar,PO Box 23874,Doha,,,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228723003,Texas A & M University-College Station,Mitchell Campus,200 SEAWOLF PARKWAY,GALVESTON,TX,775531675,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,6,0,1,1,1
228723006,Texas A & M University-College Station,Mays Business School at CITYCENTRE,842 W. Sam Houston Parkway North Suite 110,Houston,TX,77024,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1
228723007,Texas A & M University-College Station,School of Law,1515 Commerce Street,Fort Worth,TX,76102,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228723009,Texas A & M University-College Station,College of Dentistry - Dallas,3302 Gaston Avenue,Dallas,TX,75246,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,3,0,1,1,1
228723012,Texas A & M University-College Station,College of Medicine - Temple,2401 South 31st Street,Temple,TX,76508,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228723017,Texas A & M University-College Station,South Texas Center - McAllen,2101 South McColl Road,McAllen,TX,78503,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228723018,Texas A & M University-College Station,Irma Lerma Rangel College of Pharmacy - Kingsville,700 University Boulevard,Kingsville,TX,78363,1,"Public, 4-year or above",34333,31299,65632,0,0,3,6,0,0,0,0,30,0,4,0,0,3,3,0,0,0,1,39,0,0,0,0,4,1,0,0,1,2,46,1,0,1,1,1
228723019,Texas A & M University-College Station,Texas A&M Health Science Center-Roundrock,3950 North A.W. Grimes Blvd.,Round Rock,TX,78665,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228723020,Texas A & M University-College Station,Texas A & M Health Science Center-Houston,2121 West Holcombe Blvd,Houston,TX,770303303,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,1,1
228723021,Texas A & M University-College Station,Texas A&M Science Center- Bryan Campus,8441 State Highway 47,Bryan,TX,77807,1,"Public, 4-year or above",34333,31299,65632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228723022,Texas A & M University-College Station,Rellis Campus,"3100 State Highway 47, PS&S Building",Bryan,TX,77807,1,"Public, 4-year or above",34333,31299,65632,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228723023,Texas A & M University-College Station,"O.D.  Butler, Jr. Animal Science Complex and University Farm","G. Rollie White Visitor Center, 7707 Raymond Stotzer Pkwy.",College Station,TX,77845,1,"Public, 4-year or above",34333,31299,65632,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,1
228769001,The University of Texas at Arlington,Main Campus,701 S NEDDERMAN DR,ARLINGTON,TX,76019,1,"Public, 4-year or above",17503,27779,45282,0,0,3,4,0,0,3,7,16,3,0,0,0,1,0,0,0,2,3,8,1,0,0,0,4,3,0,0,4,2,11,4,0,1,1,1
228769002,The University of Texas at Arlington,Santa Fe Campus - UTA Fort Worth Center,1401 Jones St.,Fort Worth,TX,76102,1,"Public, 4-year or above",17503,27779,45282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228769003,The University of Texas at Arlington,Automation and Robotics Research Institute,7300 S. Jack Newell Blvd.,Fort Worth,TX,76118,1,"Public, 4-year or above",17503,27779,45282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228778001,The University of Texas at Austin,The University of Texas at Austin,Main Building Suite 400,Austin,TX,78712,1,"Public, 4-year or above",24904,26427,51331,0,0,17,3,0,0,0,1,34,6,2,0,0,10,3,0,0,3,2,18,8,0,1,0,16,2,0,1,4,8,11,1,0,1,1,1
228778002,The University of Texas at Austin,J. J. Pickle Research Campus,10100 Burnet Road,Austin,TX,78758,1,"Public, 4-year or above",24904,26427,51331,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228778003,The University of Texas at Austin,Marine Science Institute,750 Channel View Drive,Port Aransas,TX,78373,1,"Public, 4-year or above",24904,26427,51331,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228778004,The University of Texas at Austin,McDonald Observatory,3640 Dark Sky Drive,McDonald Observatory,TX,79734,1,"Public, 4-year or above",24904,26427,51331,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228778005,The University of Texas at Austin,Winedale Historical Center,3738 FM 2714,Round Top,TX,789544901,1,"Public, 4-year or above",24904,26427,51331,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228778006,The University of Texas at Austin,Stengl Lost Pines Biological Station,401 Old Antioch Road,Smithville,TX,78957,1,"Public, 4-year or above",24904,26427,51331,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
228778007,The University of Texas at Austin,Semester in Los Angeles,100 E. Tujunga Ave. Suite 200,Burbank,CA,91502,1,"Public, 4-year or above",24904,26427,51331,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,0,2,0,0,0,1
228778008,The University of Texas at Austin,Bureau of Economic Geology - Houston Research Center,11611 West Little York Rd.,Houston,TX,77041,1,"Public, 4-year or above",24904,26427,51331,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228778009,The University of Texas at Austin,Bureau of Economic Geology - Midland Core Research Center,5310A East Business I-20,Midland,TX,797020750,1,"Public, 4-year or above",24904,26427,51331,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228787001,The University of Texas at Dallas,Main Campus,800 W. Campbell Rd AD22,RICHARDSON,TX,75080,1,"Public, 4-year or above",15283,11510,26793,0,0,4,1,0,0,1,0,11,0,0,0,0,2,1,0,0,0,2,3,2,0,0,0,6,0,0,0,0,3,4,0,0,1,1,1
228796001,The University of Texas at El Paso,Main Campus,500 W UNIVERSITY AVE,EL PASO,TX,799680691,1,"Public, 4-year or above",11087,12835,23922,0,0,0,1,0,0,0,1,13,4,1,0,0,1,1,0,0,0,10,27,2,0,0,0,5,2,0,0,0,5,26,3,1,1,1,1
228796002,The University of Texas at El Paso,Campbell Building Campus,1101 North Campbell Street,El Paso,TX,79902,1,"Public, 4-year or above",11087,12835,23922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228796003,The University of Texas at El Paso,The Graduate Business Center Campus,201 East Main Drive,El Paso,TX,79901,1,"Public, 4-year or above",11087,12835,23922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228802001,The University of Texas at Tyler,Main Campus,3900 UNIVERSITY BLVD,TYLER,TX,757990001,1,"Public, 4-year or above",4031,5804,9835,0,0,1,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,8,1,0,0,0,1,1,0,0,0,0,5,1,0,1,1,1
228802003,The University of Texas at Tyler,The University of Texas Longview University Center,3201 North Eastman Road,Longview,TX,75605,1,"Public, 4-year or above",4031,5804,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228802004,The University of Texas at Tyler,The University of Texas @ Tyler - Palestine Campus,100 University Blvd.,Palestine,TX,75801,1,"Public, 4-year or above",4031,5804,9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228866001,Texas Chiropractic College Foundation Inc,Main Campus,5912 SPENCER HWY,PASADENA,TX,77505,2,"Private nonprofit, 4-year or above",128,140,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228875001,Texas Christian University,Main Campus,2800 S UNIVERSITY DR,FORT WORTH,TX,76129,2,"Private nonprofit, 4-year or above",4192,6202,10394,1,0,9,1,0,0,1,5,25,9,1,0,0,12,0,0,0,1,2,17,3,1,0,0,4,1,0,0,0,0,19,4,1,1,1,1
228884001,Texas College,Main Campus,2404 N. GRAND AVENUE,Tyler,TX,757021962,2,"Private nonprofit, 4-year or above",559,401,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
228909001,University of North Texas Health Science Center,University of North Texas Health Science Center,3500 CAMP BOWIE BLVD,FORT WORTH,TX,761072699,1,"Public, 4-year or above",1031,1350,2381,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
228981001,Texas Lutheran University,Main Campus,1000 W. COURT ST,SEGUIN,TX,781555999,2,"Private nonprofit, 4-year or above",631,664,1295,0,0,2,0,0,0,0,2,5,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,1
229018001,The University of Texas of the Permian Basin,UTPB - Main Campus,4901 E UNIVERSITY Blvd,ODESSA,TX,797620001,1,"Public, 4-year or above",2826,3847,6673,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229027001,The University of Texas at San Antonio,Main Campus,One UTSA Circle,San Antonio,TX,78249,1,"Public, 4-year or above",14238,14721,28959,0,0,1,4,0,1,1,0,10,5,0,0,0,2,2,0,0,1,0,7,6,0,0,0,5,4,0,1,2,1,8,15,0,1,1,1
229027002,The University of Texas at San Antonio,Downtown Campus,501 Cesar E. Chavez Boulevard,San Antonio,TX,78207,1,"Public, 4-year or above",14238,14721,28959,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229036001,Brightwood College-Houston,Brightwood College-Houston,711 EAST AIRTEX DR,HOUSTON,TX,77073,9,"Private for-profit, less-than 2-year",27,215,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229063001,Texas Southern University,Main Campus,3100 CLEBURNE ST,HOUSTON,TX,77004,1,"Public, 4-year or above",3836,5026,8862,0,0,1,0,0,0,4,2,39,1,0,2,0,1,0,0,0,1,5,47,2,5,0,0,1,0,0,0,4,2,22,1,0,1,1,1
229115001,Texas Tech University,Texas Tech University - Lubbock,"150 Administration Building, Box 42005",LUBBOCK,TX,794092005,1,"Public, 4-year or above",19614,16937,36551,0,0,3,5,0,0,0,3,13,2,1,0,0,8,1,0,0,2,0,10,0,0,0,0,5,0,0,0,2,2,12,7,4,1,1,1
229115004,Texas Tech University,TTU - El Paso,"9050 Viscount, Suite A625",El Paso,TX,79925,1,"Public, 4-year or above",19614,16937,36551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229115005,Texas Tech University,TTU - Highland Lakes / Marble Falls,806 Steven Hawkins Parkway,Marble Falls,TX,78654,1,"Public, 4-year or above",19614,16937,36551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229115006,Texas Tech University,TTU - Center at Junction,254 Red Raider Lane,Junction,TX,76849,1,"Public, 4-year or above",19614,16937,36551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229115007,Texas Tech University,TTU - Waco,"1400 College Avenue, Michaelis Building",Waco,TX,76708,1,"Public, 4-year or above",19614,16937,36551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229115008,Texas Tech University,TTU - Fredericksburg,2818 E U.S. Highway 290,Fredericksburg,TX,79925,1,"Public, 4-year or above",19614,16937,36551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229160001,Texas Wesleyan University,Main Campus,1201 WESLEYAN ST,FORT WORTH,TX,761051536,2,"Private nonprofit, 4-year or above",1062,1311,2373,0,0,0,0,0,0,2,1,7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,5,0,0,1,1,1
229179001,Texas Woman's University,Main Campus,301 Administration Dr.,Denton,TX,762045798,1,"Public, 4-year or above",1952,13703,15655,0,0,1,1,0,0,1,1,4,2,0,0,0,2,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,5,4,2,0,1,1,1
229179002,Texas Woman's University,Dallas,5500 SOUTHWESTERN MEDICAL AVENUE,DALLAS,TX,752357299,1,"Public, 4-year or above",1952,13703,15655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229179005,Texas Woman's University,Houston,6700 FANNIN,HOUSTON,TX,770302343,1,"Public, 4-year or above",1952,13703,15655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229267001,Trinity University,Trinity University,One Trinity Place,SAN ANTONIO,TX,782127200,2,"Private nonprofit, 4-year or above",1157,1309,2466,0,0,7,0,0,0,0,1,14,4,0,0,0,3,0,0,0,0,0,14,2,0,0,0,5,0,0,0,0,0,10,1,0,1,1,1
229300001,The University of Texas Health Science Center at Houston,The University of Texas Health Science Center at Houston - Main Campus,"7000 FANNIN, SUITE 1200",HOUSTON,TX,77030,1,"Public, 4-year or above",1648,3403,5051,0,0,0,0,0,0,1,0,12,2,0,0,0,0,2,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,8,2,0,1,1,1
229300002,The University of Texas Health Science Center at Houston,School of Public Health-Austin,"1705 Guadalupe, Suite 200 and 400 W 15th St",Austin,TX,78701,1,"Public, 4-year or above",1648,3403,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229300003,The University of Texas Health Science Center at Houston,School of Public Heath - Brownsville,"UTSPH 80 Fort Brown, RAHC Bldg",Brownsville,TX,78520,1,"Public, 4-year or above",1648,3403,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229300004,The University of Texas Health Science Center at Houston,School of Public Health - Dallas,"6011 Harry Hines Blvd., V8.110",Dallas,TX,75390,1,"Public, 4-year or above",1648,3403,5051,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229300005,The University of Texas Health Science Center at Houston,School of Public Health - El Paso,"1101 N. Campbell, CH 400",El Paso,TX,79902,1,"Public, 4-year or above",1648,3403,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229300006,The University of Texas Health Science Center at Houston,School of Public Health - San Antonio,"7411 John Smith Dr, Suite 1100",San Antonio,TX,78229,1,"Public, 4-year or above",1648,3403,5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229337001,Texas Tech University Health Sciences Center,Main Campus-Lubbock HSC,3601 4TH STREET,LUBBOCK,TX,794308310,1,"Public, 4-year or above",1609,3623,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229337002,Texas Tech University Health Sciences Center,Amarillo HSC Campus,1300 Coulter,Amarillo,TX,79106,1,"Public, 4-year or above",1609,3623,5232,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229337003,Texas Tech University Health Sciences Center,El Paso HSC Campus,4800 Alberta Avenue,El Paso,TX,79905,1,"Public, 4-year or above",1609,3623,5232,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
229337004,Texas Tech University Health Sciences Center,Permian Basin HSC Campus,800 West 4th Street,Odessa,TX,79763,1,"Public, 4-year or above",1609,3623,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229337005,Texas Tech University Health Sciences Center,Abilene HSC Campus,302 Pine Street,Abilene,TX,79601,1,"Public, 4-year or above",1609,3623,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229337006,Texas Tech University Health Sciences Center,Dallas HSC Campus,"5920 Forest Park Lane, STE 400",Dallas,TX,75235,1,"Public, 4-year or above",1609,3623,5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229355001,Tyler Junior College,Tyler Junior College (main campus),1400 EAST FIFTH ST,TYLER,TX,75701,4,"Public, 2-year",4806,6687,11493,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,4,0,0,0,0,0,0,0,0,2,8,6,0,0,1,1,1
229355002,Tyler Junior College,West Campus,1530 SSW Loop 323,Tyler,TX,757012599,4,"Public, 2-year",4806,6687,11493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229355003,Tyler Junior College,TJC-Lindale,2808 Hwy 69N,Lindale,TX,757717854,4,"Public, 2-year",4806,6687,11493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229355004,Tyler Junior College,TJC-Jacksonville,501 S. Ragsdale St,Jacksonville,TX,75766,4,"Public, 2-year",4806,6687,11493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229355005,Tyler Junior College,TJC-Rusk,805 N Dickinson,Rusk,TX,75785,4,"Public, 2-year",4806,6687,11493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229416001,Universal Technical Institute of Texas Inc.,"UNIVERSAL TECHNICAL INSTITUTE OF TEXAS, INC.",721 LOCKHAVEN DR,HOUSTON,TX,77073,6,"Private for-profit, 2-year",1602,52,1654,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
229425001,University of Cosmetology Arts & Sciences-McAllen,Main Campus,8401 N 10TH ST,MCALLEN,TX,78504,9,"Private for-profit, less-than 2-year",2,150,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229504001,Vernon College,Vernon Campus,4400 COLLEGE DR,VERNON,TX,763844092,4,"Public, 2-year",1120,1852,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229504002,Vernon College,Skills Training Center,2813 Central Expressway East,Wichita Falls,TX,76302,4,"Public, 2-year",1120,1852,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229504003,Vernon College,Century City Center,4105 Maplewood Ave.,Wichita Falls,TX,76308,4,"Public, 2-year",1120,1852,2972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229504004,Vernon College,Sheppard Learning Center,Box 6097,Sheppard AFB,TX,76311,4,"Public, 2-year",1120,1852,2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
229522001,Victoria Beauty College Inc,Main Campus,1508 N Laurent St,Victoria,TX,779016233,9,"Private for-profit, less-than 2-year",21,106,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
229540001,Victoria College,The Victoria College,2200 E RED RIVER,VICTORIA,TX,77901,4,"Public, 2-year",1378,2622,4000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
